=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-11_21-5-21
====================================================================================
21:5:21 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:5:21 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
21:5:21 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
21:5:21 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
21:5:21 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
21:5:21 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
21:5:21 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
21:5:21 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
21:5:21 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
21:5:21 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
21:5:21 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
21:5:21 | [PermissionManager] Perm (MenuBansManager) has been registered!
21:5:21 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
21:5:21 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
21:5:21 | [PermissionManager] Perm (MenuWebHooks) has been registered!
21:5:21 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
21:5:21 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
21:5:21 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
21:5:21 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
21:5:21 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:5:21 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:5:21 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:5:21 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:5:21 | [PermissionManager] Adding Super Admin (76561199044127723)
21:5:21 | [PermissionManager] Adding Super Admin (76561198138233493)
21:5:21 | [PermissionManager] Adding Super Admin (76561199437572164)
21:5:21 | [PermissionManager] Loaded UserGroups.json
21:5:21 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:5:21 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:5:21 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:5:21 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:5:21 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:5:21 | Building Sets Loaded: 0
21:5:21 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
21:5:21 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:9:20 | Player "TEACRUMPET5" (steamId=76561199437572164) connected to server!
21:9:43 | Player "TEACRUMPET5" (steamId=76561199437572164) initiated disconnect process...
21:9:53 | Player "KETAMINE FEIND" (steamId=76561198068355535) connected to server!
21:9:54 | Player "Esposito" (steamId=76561197991298405) connected to server!
21:11:2 | Player "TEACRUMPET5" (steamId=76561199437572164) connected to server!
21:11:16 | "TEACRUMPET5" (steamid=76561199437572164) toggled godmode
21:11:27 | "76561199437572164" (steamid=76561199437572164) teleported to (pos=<3740.229980, 402.678497, 5998.520020>)
21:11:27 | "TEACRUMPET5": (steamid=76561199437572164) teleported to (pos=3740.23,0,5998.52)
21:11:29 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
21:11:32 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<3705.140869, 402.000061, 5964.589844>)
21:11:33 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
21:17:24 | [WeatherManager] Send Data Count is 0
21:17:28 | [Time Manager] Setting Date to 2023/9/20 12:50
21:18:21 | Player "Esposito" (steamId=76561197991298405) initiated disconnect process...
21:18:21 | Player "KETAMINE FEIND" (steamId=76561198068355535) initiated disconnect process...
21:18:21 | Player "TEACRUMPET5" (steamId=76561199437572164) initiated disconnect process...
21:18:21 | Player "Esposito" (steamId=76561197991298405) disconnected from server.
21:18:21 | Player "KETAMINE FEIND" (steamId=76561198068355535) disconnected from server.
21:18:21 | Player "TEACRUMPET5" (steamId=76561199437572164) disconnected from server.
