=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-8-30_14-6-43
====================================================================================
14:6:43 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
14:6:43 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
14:6:43 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
14:6:43 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
14:6:43 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
14:6:43 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
14:6:43 | [PermissionManager] Adding Super Admin (76561199044127723)
14:6:43 | [PermissionManager] Adding Super Admin (76561198138233493)
14:6:43 | [PermissionManager] Adding Super Admin (76561199437572164)
14:6:43 | [PermissionManager] Loaded UserGroups.json
14:6:43 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
14:6:43 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
14:6:43 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
14:6:43 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
14:6:43 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
14:6:43 | Building Sets Loaded: 0
14:6:43 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
14:6:43 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
14:7:56 | Player "TEACRUMPET5" (steamId=76561199437572164) connected to server!
14:8:11 | "76561199437572164" (steamid=76561199437572164) teleported to (pos=<4609.629883, 339.000000, 10551.599609>)
14:8:11 | "TEACRUMPET5": (steamid=76561199437572164) teleported to (pos=4609.63,0,10551.6)
14:8:20 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:8:30 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4577.123047, 339.136932, 10532.298828>)
14:8:30 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:8:47 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:8:57 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4514.872070, 338.919891, 10780.244141>)
14:9:24 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4487.638184, 338.837830, 10861.602539>)
14:9:24 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:9:43 | "TEACRUMPET5" (steamid=76561199437572164) toggled godmode
14:10:14 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:10:21 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4472.598633, 339.015869, 10828.422852>)
14:10:21 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:10:46 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:11:1 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4465.340332, 339.071228, 10766.432617>)
14:11:1 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:11:28 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:11:31 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4203.098145, 338.410004, 11068.116211>)
14:11:49 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4162.863281, 338.543182, 11063.541992>)
14:11:49 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:12:36 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:12:39 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<3664.922607, 347.426270, 10686.893555>)
14:12:40 | "TEACRUMPET5" (steamid=76561199437572164) toggled freecam
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:18 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:19 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:19 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:19 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:19 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:19 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:41 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:42 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:42 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:13:42 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_PTRS41_5rnd)
14:14:29 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_AlligatorSniper)
14:14:33 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_AlligatorSniper)
14:14:33 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_AlligatorSniper_5rnd)
14:14:33 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_AlligatorSniper_5rnd)
14:14:34 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_AlligatorSniper_5rnd)
14:14:34 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_AlligatorSniper_5rnd)
14:14:34 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_AlligatorSniper_5rnd)
14:14:34 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (BO_Mag_AlligatorSniper_5rnd)
14:15:27 | "TEACRUMPET5" (steamid=76561199437572164) Spawned Item: (HuntingOptic)
14:18:0 | "TEACRUMPET5" (steamid=76561199437572164) teleported to crosshair (pos=<4152.731934, 338.398041, 11040.850586>)
14:18:31 | Player "TEACRUMPET5" (steamId=76561199437572164) initiated disconnect process...
14:18:31 | Player "TEACRUMPET5" (steamId=76561199437572164) disconnected early from server (EXIT NOW).
